"","ACTIVITY","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","Y0","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Z0","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","XAVG","YAVG","ZAVG","XPEAK","YPEAK","ZPEAK","XABSOLDEV","YABSOLDEV","ZABSOLDEV","XSTANDDEV","YSTANDDEV","ZSTANDDEV","XVAR","YVAR","ZVAR"
"4358","jogging",0.705,0.07,0.04,0.025,0.025,0.02,0.05,0.05,0.015,0,0.585,0.11,0.13,0.08,0.035,0.06,0,0,0,0,0.355,0.095,0.115,0.155,0.145,0.065,0.035,0.015,0.01,0.01,-7.28844,-7.57898,0.282996,54.8571,64.3333,48.2051,8.95124,9.407,5.99861,0.797414,0.814736,0.522665,0.892981,0.902627,0.722956
"4359","jogging",0.685,0.08,0.055,0.055,0.015,0.03,0.06,0.015,0.005,0,0.605,0.145,0.11,0.095,0.04,0.005,0,0,0,0,0.35,0.115,0.105,0.16,0.1,0.075,0.05,0.015,0.01,0.02,-6.82281,-8.77388,0.441546,52.1622,61.9355,43.9535,8.05003,9.55346,6.37451,0.741828,0.840645,0.603803,0.861294,0.916867,0.777048
"4360","jogging",0.67,0.065,0.05,0.02,0.025,0.04,0.055,0.035,0.03,0.01,0.6,0.145,0.105,0.07,0.055,0.025,0,0,0,0,0.38,0.085,0.12,0.12,0.1,0.105,0.03,0.04,0.01,0.01,-6.63362,-7.99832,0.0828437,56.4706,60.3125,44.7619,9.65525,9.11629,6.56029,0.847294,0.81586,0.562085,0.920486,0.90325,0.749723
"4361","jogging",0.625,0.085,0.085,0.035,0.015,0.035,0.045,0.04,0.03,0.005,0.615,0.095,0.13,0.08,0.035,0.03,0.01,0.005,0,0,0.395,0.055,0.135,0.14,0.105,0.085,0.04,0.025,0.005,0.015,-6.94393,-8.97875,-0.346919,55.1429,62,45.7143,9.99765,10.9043,6.96273,0.860141,0.928614,0.598241,0.927438,0.963646,0.77346
"4362","jogging",0.42,0.185,0.165,0.165,0.035,0.01,0.015,0.005,0,0,0.85,0.085,0.025,0.04,0,0,0,0,0,0,0.23,0.17,0.26,0.17,0.095,0.025,0.015,0.02,0,0.015,-1.797,-10.2774,0.712099,60,74,38.2353,4.24252,6.12906,4.23865,0.390125,0.58635,0.421164,0.6246,0.765735,0.648972
"4363","jogging",0.49,0.135,0.085,0.1,0.085,0.05,0.03,0.015,0.005,0.005,0.63,0.095,0.115,0.11,0.05,0,0,0,0,0,0.38,0.09,0.1,0.135,0.12,0.025,0.05,0.065,0.015,0.02,-2.03886,-10.3669,0.617843,49.25,108.235,41.9149,5.99499,10.9396,6.65124,0.518903,0.926544,0.575682,0.720349,0.962572,0.758737
"4364","jogging",0.48,0.15,0.085,0.08,0.105,0.045,0.04,0.01,0.005,0,0.685,0.075,0.115,0.08,0.045,0,0,0,0,0,0.355,0.08,0.135,0.165,0.11,0.05,0.04,0.03,0.025,0.01,-1.87392,-10.855,0.549046,55.5882,101.579,45.3488,5.81248,10.1554,6.21288,0.499007,0.857779,0.551974,0.706404,0.926164,0.74295
"4365","jogging",0.495,0.13,0.095,0.08,0.08,0.05,0.05,0.01,0.01,0,0.66,0.075,0.095,0.14,0.03,0,0,0,0,0,0.37,0.07,0.15,0.115,0.125,0.05,0.05,0.045,0.02,0.005,-2.04729,-10.3383,0.638824,52.5,95.7895,39.7826,6.13983,10.3799,6.10312,0.52433,0.87657,0.537865,0.724106,0.936253,0.733392
"4366","jogging",0.53,0.12,0.075,0.07,0.085,0.05,0.04,0.02,0.005,0.005,0.7,0.07,0.075,0.115,0.035,0.005,0,0,0,0,0.315,0.1,0.155,0.14,0.17,0.025,0.06,0.03,0.005,0,-2.40026,-10.9242,0.718721,53.8889,100.556,43.1818,6.44628,10.173,5.48874,0.554416,0.852698,0.475308,0.744591,0.923417,0.689426
"4367","jogging",0.53,0.12,0.08,0.11,0.065,0.025,0.035,0.03,0.005,0,0.695,0.055,0.115,0.115,0.02,0,0,0,0,0,0.325,0.115,0.175,0.15,0.11,0.065,0.03,0.025,0,0.005,-2.22413,-10.4085,0.339267,49,105.882,38.6,5.76789,9.65987,5.12415,0.50261,0.807674,0.459584,0.70895,0.898707,0.677926
"4368","jogging",0.53,0.1,0.1,0.075,0.055,0.09,0.025,0.01,0.01,0.005,0.67,0.075,0.085,0.14,0.025,0.005,0,0,0,0,0.325,0.115,0.14,0.165,0.11,0.065,0.035,0.03,0.01,0.005,-2.06652,-10.7764,0.196703,60.9375,111.25,40.8333,6.05773,10.5048,5.9513,0.524696,0.888126,0.529546,0.724359,0.942404,0.727699
"4369","jogging",0.54,0.08,0.085,0.08,0.06,0.07,0.04,0.025,0,0.02,0.68,0.065,0.055,0.095,0.1,0.005,0,0,0,0,0.29,0.115,0.165,0.17,0.09,0.09,0.03,0.035,0.005,0.01,-1.95004,-11.009,0.889678,48.4211,98,36.9231,6.72321,11.3108,5.48429,0.583164,0.947966,0.497634,0.763652,0.973635,0.705432
"4370","jogging",0.52,0.115,0.06,0.11,0.11,0.045,0.02,0.01,0,0.01,0.635,0.09,0.08,0.11,0.065,0.02,0,0,0,0,0.33,0.115,0.12,0.16,0.145,0.075,0.025,0.005,0.01,0.015,-2.11584,-10.4466,0.267655,51.8919,96.6667,36.9811,5.92106,11.0944,5.89753,0.511374,0.946275,0.539899,0.715104,0.972766,0.734778
"4371","jogging",0.515,0.145,0.12,0.05,0.045,0.07,0.025,0.01,0.01,0.01,0.68,0.085,0.08,0.105,0.015,0.025,0.01,0,0,0,0.335,0.12,0.17,0.14,0.115,0.03,0.04,0.03,0.015,0.005,-2.39092,-11.1141,0.30194,50.8108,84.0909,40.4255,6.06708,10.7949,5.5049,0.543695,0.902055,0.503429,0.737357,0.949766,0.709527
"4372","jogging",0.525,0.1,0.08,0.08,0.085,0.075,0.02,0.015,0.01,0.01,0.655,0.08,0.1,0.1,0.04,0.025,0,0,0,0,0.33,0.105,0.125,0.175,0.13,0.045,0.035,0.03,0.015,0.01,-2.29801,-10.9919,0.449521,59.3939,97.5,38.7755,6.51255,10.9694,5.9413,0.553891,0.905691,0.523118,0.744238,0.951678,0.723269
"4373","jogging",0.4,0.195,0.165,0.08,0.095,0.05,0.005,0.005,0.005,0,0.68,0.07,0.085,0.14,0.02,0.005,0,0,0,0,0.425,0.155,0.13,0.115,0.085,0.05,0.03,0.005,0.005,0,-1.87525,-9.7087,-0.568015,54.5714,92.5,38.125,5.14842,9.08087,4.60648,0.454981,0.750031,0.404613,0.674523,0.866044,0.636092
"4374","jogging",0.51,0.11,0.085,0.115,0.065,0.055,0.025,0.005,0.005,0.025,0.685,0.065,0.075,0.105,0.055,0.015,0,0,0,0,0.355,0.125,0.135,0.125,0.12,0.06,0.04,0.015,0.005,0.02,-1.94973,-10.9669,0.263548,55.4286,90.9524,40.4255,6.32041,10.669,5.72944,0.564914,0.899212,0.519811,0.751608,0.948268,0.720979
"4375","jogging",0.56,0.105,0.085,0.06,0.075,0.055,0.03,0.01,0.01,0.01,0.65,0.09,0.09,0.075,0.05,0.04,0.005,0,0,0,0.34,0.09,0.145,0.135,0.145,0.075,0.05,0.015,0,0.005,-2.33148,-10.5417,0.545154,56.7647,116.667,38.0392,5.98528,11.3956,5.49672,0.526972,0.986075,0.479415,0.725928,0.993013,0.692398
"4376","jogging",0.435,0.165,0.145,0.1,0.045,0.07,0.03,0.01,0,0,0.68,0.07,0.08,0.15,0.02,0,0,0,0,0,0.36,0.185,0.165,0.115,0.075,0.03,0.03,0.015,0.015,0.01,-1.78484,-10.4211,-0.351924,54,80.8333,38.2353,5.52012,9.92835,5.04013,0.482109,0.824902,0.474935,0.69434,0.908241,0.689155
"4377","jogging",0.555,0.12,0.08,0.055,0.065,0.065,0.025,0.02,0.01,0.005,0.67,0.095,0.085,0.095,0.025,0.02,0.01,0,0,0,0.34,0.12,0.135,0.145,0.095,0.075,0.06,0.02,0.005,0.005,-2.27129,-11.1587,0.478106,56,104.444,38.8,5.87398,10.9362,5.78897,0.516663,0.939205,0.506425,0.718793,0.969126,0.711636
"4378","jogging",0.555,0.125,0.06,0.08,0.065,0.055,0.025,0.005,0.025,0.005,0.64,0.095,0.065,0.155,0.02,0.025,0,0,0,0,0.37,0.07,0.17,0.105,0.135,0.065,0.035,0.04,0.01,0,-2.27807,-10.2921,0.325136,59.375,98.3333,39.5918,5.95984,11.0233,5.78975,0.527781,0.931704,0.502206,0.726485,0.965248,0.708665
"4379","jogging",0.515,0.125,0.105,0.09,0.035,0.055,0.025,0.02,0.02,0.01,0.68,0.08,0.095,0.095,0.03,0.02,0,0,0,0,0.34,0.1,0.165,0.14,0.125,0.055,0.055,0.015,0,0.005,-1.97229,-10.8083,0.324441,56.7647,85.4545,38.5714,6.03118,10.3893,5.45943,0.53483,0.875739,0.477045,0.731321,0.935809,0.690685
"4380","jogging",0.565,0.075,0.075,0.075,0.1,0.055,0.03,0.005,0,0.02,0.68,0.065,0.075,0.1,0.04,0.03,0.01,0,0,0,0.38,0.07,0.12,0.145,0.105,0.12,0.055,0,0,0.005,-2.13775,-10.4982,0.39046,56.3636,103.529,37.3077,6.13947,10.7334,5.61845,0.537861,0.923525,0.473881,0.73339,0.961002,0.68839
"4381","jogging",0.535,0.105,0.125,0.065,0.09,0.045,0.015,0.01,0,0.01,0.71,0.05,0.095,0.095,0.03,0.015,0.005,0,0,0,0.345,0.1,0.18,0.15,0.12,0.03,0.05,0.01,0.01,0.005,-2.4135,-10.637,0.37682,51.5789,80,38.6275,5.67511,9.87723,5.14314,0.49937,0.81639,0.45196,0.706661,0.903543,0.67228
"4382","jogging",0.55,0.105,0.055,0.075,0.09,0.05,0.02,0.02,0.02,0.015,0.69,0.075,0.05,0.13,0.035,0.02,0,0,0,0,0.34,0.115,0.12,0.16,0.125,0.06,0.04,0.035,0.005,0,-1.99401,-10.9753,0.60697,57.6471,97.5,37.8431,6.45384,10.6754,5.60736,0.557158,0.906731,0.487136,0.74643,0.952224,0.697952
"4383","jogging",0.545,0.125,0.075,0.065,0.09,0.03,0.025,0.015,0.01,0.02,0.655,0.08,0.09,0.1,0.05,0.025,0,0,0,0,0.33,0.09,0.16,0.16,0.125,0.075,0.035,0.02,0.005,0,-2.58922,-10.3324,0.599354,57.0588,97.7778,37.8,6.47479,10.8769,5.28231,0.567859,0.927879,0.452922,0.753564,0.963265,0.672995
"4384","jogging",0.54,0.155,0.055,0.045,0.07,0.045,0.05,0.015,0.01,0.015,0.705,0.06,0.08,0.075,0.04,0.03,0.01,0,0,0,0.335,0.105,0.16,0.125,0.105,0.085,0.065,0.02,0,0,-2.4377,-11.328,0.66918,62.2581,98.9474,36.5385,6.30385,10.9758,5.54265,0.565767,0.915904,0.478222,0.752175,0.957029,0.691536
"4385","jogging",0.56,0.085,0.095,0.04,0.07,0.06,0.04,0.015,0.01,0.025,0.645,0.095,0.075,0.095,0.055,0.035,0,0,0,0,0.34,0.085,0.155,0.145,0.12,0.07,0.03,0.02,0.025,0.01,-2.33009,-10.5142,0.501769,57.8125,106.471,37.6923,7.007,11.1253,6.05463,0.620591,0.93548,0.543363,0.787776,0.967202,0.737132
"4386","jogging",0.525,0.12,0.065,0.08,0.055,0.06,0.04,0.02,0.02,0.015,0.67,0.07,0.085,0.085,0.05,0.03,0.01,0,0,0,0.33,0.075,0.145,0.135,0.135,0.08,0.03,0.055,0.01,0.005,-2.12454,-11.3064,0.859417,54.8571,113.529,38.4314,6.83249,11.4591,6.10873,0.596784,0.968446,0.544632,0.772518,0.984097,0.737992
"4387","jogging",0.51,0.13,0.11,0.05,0.075,0.07,0.02,0.02,0.005,0.01,0.65,0.08,0.085,0.11,0.04,0.03,0.005,0,0,0,0.34,0.105,0.125,0.14,0.15,0.06,0.04,0.03,0.01,0,-2.46988,-10.5346,0.495577,56.6667,93.1579,39.5833,6.37925,11.0959,5.67539,0.556352,0.945019,0.489725,0.74589,0.972121,0.699804
"4388","jogging",0.58,0.1,0.09,0.04,0.055,0.07,0.02,0.015,0.015,0.015,0.68,0.075,0.06,0.105,0.05,0.03,0,0,0,0,0.33,0.085,0.125,0.15,0.155,0.065,0.05,0.035,0.005,0,-2.83376,-11.4079,0.860566,58.7097,101.053,38.4,6.58659,11.4779,5.6715,0.586572,0.959716,0.490581,0.76588,0.979651,0.700415
"4389","jogging",0.545,0.11,0.08,0.07,0.075,0.065,0.025,0.015,0.005,0.01,0.645,0.09,0.085,0.075,0.06,0.035,0.01,0,0,0,0.36,0.08,0.12,0.13,0.085,0.095,0.075,0.035,0.01,0.01,-2.54072,-10.7329,0.847789,58.7097,102.778,42.3913,6.42986,11.9035,6.46634,0.562904,1.00569,0.54859,0.750269,1.00284,0.740669
"4390","jogging",0.525,0.12,0.09,0.075,0.07,0.07,0.03,0,0,0.02,0.67,0.055,0.09,0.105,0.03,0.025,0.025,0,0,0,0.335,0.08,0.13,0.135,0.19,0.06,0.04,0.025,0,0.005,-2.48925,-10.682,0.917951,49.7368,102.105,37.0588,6.4568,11.4788,5.5037,0.564945,0.960381,0.465043,0.751628,0.979991,0.681941
"4391","jogging",0.555,0.095,0.08,0.075,0.05,0.07,0.035,0.025,0.005,0.01,0.635,0.095,0.075,0.085,0.065,0.03,0.005,0.01,0,0,0.345,0.11,0.09,0.17,0.135,0.055,0.035,0.04,0.01,0.01,-2.7165,-11.0075,0.663229,51.8919,106.471,42.1739,6.68153,12.2913,5.94608,0.583043,1.05296,0.511286,0.763573,1.02614,0.715043
"4392","jogging",0.59,0.1,0.075,0.05,0.045,0.07,0.03,0.02,0.015,0.005,0.655,0.085,0.085,0.08,0.045,0.03,0.02,0,0,0,0.36,0.085,0.13,0.12,0.13,0.09,0.045,0.025,0.015,0,-3.01158,-11.418,0.823671,57.9412,112.353,39,6.36302,12.2677,5.67348,0.565262,1.03436,0.479107,0.751839,1.01703,0.692176
"4393","jogging",0.525,0.12,0.06,0.07,0.08,0.08,0.03,0.01,0.005,0.02,0.635,0.09,0.065,0.09,0.11,0.01,0,0,0,0,0.375,0.045,0.12,0.195,0.11,0.08,0.04,0.03,0.005,0,-2.61137,-10.5117,0.582972,55.2941,97.3684,40,7.16904,11.541,5.8557,0.62148,0.96385,0.489042,0.78834,0.981759,0.699315
"4394","jogging",0.53,0.08,0.09,0.055,0.08,0.1,0.025,0.02,0.005,0.015,0.67,0.075,0.065,0.075,0.06,0.055,0,0,0,0,0.31,0.08,0.15,0.13,0.195,0.06,0.03,0.02,0.02,0.005,-2.2423,-11.446,0.893654,54.4444,109.444,37.8431,7.11459,11.7871,5.80538,0.606881,0.984761,0.506312,0.779026,0.992351,0.711556
"4395","jogging",0.55,0.095,0.08,0.075,0.07,0.09,0.02,0.005,0.01,0.005,0.635,0.09,0.085,0.1,0.065,0.025,0,0,0,0,0.33,0.125,0.105,0.17,0.115,0.08,0.03,0.02,0.015,0.01,-2.84939,-10.4479,0.416434,56.7647,95,39.1837,6.65345,11.4984,6.05342,0.574099,0.980162,0.528494,0.757693,0.990031,0.726976
"4396","jogging",0.58,0.12,0.05,0.05,0.065,0.045,0.04,0.03,0.015,0.005,0.635,0.09,0.1,0.075,0.075,0.025,0,0,0,0,0.34,0.105,0.16,0.065,0.13,0.095,0.035,0.045,0.025,0,-3.2276,-11.6389,0.634153,59.3548,101.053,38.9796,6.89219,12.4274,6.17453,0.609558,1.06001,0.530233,0.780742,1.02957,0.728171
"4397","jogging",0.545,0.09,0.095,0.05,0.1,0.065,0.02,0.02,0.015,0,0.61,0.125,0.075,0.075,0.075,0.04,0,0,0,0,0.31,0.13,0.115,0.115,0.14,0.075,0.065,0.04,0.01,0,-2.44828,-10.9206,0.921939,51.6216,117.5,41.5556,6.55554,12.407,6.06492,0.567807,1.07284,0.515321,0.75353,1.03578,0.717859
"4398","jogging",0.535,0.11,0.07,0.075,0.035,0.115,0.025,0.015,0.01,0.01,0.63,0.085,0.08,0.075,0.095,0.03,0.005,0,0,0,0.335,0.125,0.1,0.13,0.12,0.115,0.04,0.015,0.01,0.01,-2.75225,-10.725,0.58787,62.3333,117.333,40.4167,7.08968,12.2502,6.12008,0.61169,1.04102,0.528043,0.782106,1.02031,0.726666
"4399","jogging",0.545,0.14,0.065,0.055,0.065,0.07,0.03,0.01,0.015,0.005,0.655,0.085,0.085,0.07,0.09,0.015,0,0,0,0,0.32,0.105,0.135,0.13,0.135,0.1,0.045,0.03,0,0,-3.03322,-10.9851,0.721619,56.875,93,39.5918,6.57619,11.7593,5.79439,0.575147,0.981033,0.490713,0.758384,0.990471,0.700509
"4400","jogging",0.54,0.1,0.075,0.075,0.075,0.055,0.04,0.01,0.005,0.025,0.655,0.085,0.07,0.085,0.06,0.04,0.005,0,0,0,0.33,0.07,0.12,0.175,0.155,0.055,0.065,0.015,0.01,0.005,-2.45874,-11.1976,0.818606,55.2941,102.941,36.1538,6.8941,12.1203,6.08135,0.602226,1.04774,0.528475,0.776032,1.02359,0.726963
"4401","jogging",0.57,0.105,0.07,0.065,0.075,0.07,0.015,0.02,0,0.01,0.665,0.085,0.06,0.07,0.07,0.045,0.005,0,0,0,0.365,0.09,0.095,0.125,0.165,0.055,0.06,0.04,0.005,0,-3.285,-11.5403,0.690125,53.0556,98.9474,41.5217,6.7033,12.0847,6.11516,0.574009,1.04184,0.50875,0.757634,1.02071,0.713267
"4402","jogging",0.54,0.09,0.1,0.04,0.075,0.05,0.05,0.035,0.01,0.01,0.605,0.13,0.055,0.08,0.075,0.05,0.005,0,0,0,0.355,0.085,0.1,0.11,0.16,0.085,0.045,0.03,0.025,0.005,-2.64033,-10.9104,0.723919,56.1765,93,38.4314,7.25194,12.5938,6.60315,0.622303,1.08048,0.563326,0.788862,1.03946,0.750551
"4403","jogging",0.515,0.13,0.06,0.065,0.105,0.06,0.04,0.005,0,0.02,0.645,0.065,0.09,0.09,0.085,0.02,0.005,0,0,0,0.305,0.1,0.17,0.135,0.145,0.075,0.04,0.02,0.005,0.005,-2.62226,-10.8285,0.702962,56.9697,107.5,38.6,7.17534,11.9491,5.52055,0.620435,0.994139,0.486362,0.787677,0.997065,0.697397
"4404","jogging",0.54,0.095,0.09,0.07,0.08,0.07,0.01,0.015,0.01,0.02,0.66,0.09,0.065,0.1,0.08,0.005,0,0,0,0,0.335,0.075,0.16,0.135,0.135,0.05,0.075,0.025,0.005,0.005,-2.90094,-10.949,0.471184,55.4286,85,35.7407,7.03335,11.0186,6.04639,0.605697,0.917426,0.533093,0.778265,0.957824,0.730132
"4405","jogging",0.54,0.085,0.09,0.105,0.065,0.07,0.015,0,0.005,0.025,0.685,0.05,0.08,0.11,0.06,0.015,0,0,0,0,0.31,0.115,0.14,0.18,0.105,0.075,0.025,0.04,0.01,0,-2.56703,-10.8886,0.701645,57.2727,102.222,39.3878,6.62077,10.7123,5.50036,0.574051,0.91952,0.481627,0.757661,0.958916,0.693993
"4406","jogging",0.555,0.105,0.065,0.09,0.08,0.055,0.02,0,0.02,0.01,0.66,0.08,0.09,0.12,0.035,0.005,0.01,0,0,0,0.325,0.115,0.145,0.14,0.17,0.06,0.025,0.01,0.01,0,-2.68986,-10.7755,0.351242,55.2941,109.412,35.6364,6.37953,10.4723,5.22611,0.555099,0.876903,0.448207,0.74505,0.936431,0.669482
"4407","jogging",0.17,0.125,0.135,0.115,0.135,0.09,0.075,0.07,0.03,0.055,0.595,0.155,0.12,0.095,0.01,0.02,0.005,0,0,0,0.37,0.205,0.205,0.08,0.035,0.07,0.03,0,0,0.005,4.50249,-6.41405,-1.20893,54.8571,43.3333,35.7692,5.92136,7.04214,4.73694,0.507722,0.586424,0.445744,0.712546,0.765783,0.667641
"4408","jogging",0.395,0.045,0.095,0.135,0.15,0.105,0.04,0.01,0.01,0.015,0.65,0.105,0.12,0.08,0.03,0.01,0.005,0,0,0,0.39,0.19,0.275,0.12,0.01,0.015,0,0,0,0,1.21216,-8.1759,-1.84308,36.4815,55.2941,41.7778,5.76762,7.98447,3.69373,0.472712,0.638853,0.331544,0.68754,0.799283,0.575799
"4409","jogging",0.435,0.075,0.125,0.12,0.175,0.06,0.01,0,0,0,0.65,0.14,0.11,0.065,0.03,0.005,0,0,0,0,0.45,0.19,0.305,0.045,0.01,0,0,0,0,0,-0.454473,-8.48744,-2.07373,36.9231,56.9697,39.5918,5.129,8.08042,2.98586,0.40717,0.628925,0.25982,0.638099,0.793048,0.509725
"4410","jogging",0.395,0.07,0.045,0.18,0.185,0.105,0.02,0,0,0,0.635,0.125,0.09,0.09,0.06,0,0,0,0,0,0.41,0.255,0.22,0.105,0.005,0.005,0,0,0,0,0.534535,-8.11821,-1.99706,31.2903,68.5185,45.3659,5.48753,8.24877,3.24163,0.433591,0.645783,0.284273,0.658477,0.803606,0.533172
"4411","jogging",0.33,0.085,0.155,0.145,0.165,0.075,0.02,0.01,0.005,0.01,0.655,0.145,0.1,0.065,0.03,0.005,0,0,0,0,0.41,0.185,0.265,0.1,0.03,0.01,0,0,0,0,0.93135,-8.24124,-1.67759,34.1071,57.8125,39,4.95076,7.49948,3.40756,0.422699,0.593639,0.301964,0.650153,0.77048,0.549513
"4412","jogging",0.475,0.06,0.115,0.185,0.125,0.04,0,0,0,0,0.68,0.155,0.12,0.04,0.005,0,0,0,0,0,0.31,0.31,0.29,0.055,0.03,0.005,0,0,0,0,-0.929686,-8.7493,-1.34524,32.2951,46.5854,39.2,4.86195,7.43188,2.7626,0.387152,0.582017,0.260139,0.622215,0.7629,0.510039
"4413","jogging",0.36,0.075,0.09,0.095,0.245,0.11,0.025,0,0,0,0.655,0.13,0.11,0.075,0.025,0.005,0,0,0,0,0.3,0.275,0.3,0.105,0.015,0,0,0.005,0,0,0.854425,-8.37602,-1.22524,34.7273,55.1429,43.8636,5.51366,7.89392,3.07305,0.432649,0.62195,0.277058,0.65776,0.788638,0.526363
"4414","jogging",0.38,0.12,0.11,0.195,0.13,0.05,0.015,0,0,0,0.685,0.155,0.125,0.025,0.01,0,0,0,0,0,0.325,0.205,0.35,0.075,0.035,0.005,0.005,0,0,0,0.0441311,-8.82401,-1.21388,39.1837,64,40,4.54272,7.27592,3.35834,0.366905,0.57175,0.296878,0.605727,0.756141,0.544865
"4415","jogging",0.325,0.13,0.085,0.155,0.21,0.095,0,0,0,0,0.68,0.155,0.125,0.03,0.01,0,0,0,0,0,0.375,0.175,0.28,0.14,0.02,0.01,0,0,0,0,0.694324,-8.42934,-1.58806,38.6,59.375,43.7778,4.88044,7.12137,3.48901,0.38871,0.569012,0.297885,0.623466,0.754329,0.545789
"4416","jogging",0.355,0.06,0.105,0.105,0.18,0.105,0.07,0.015,0.005,0,0.64,0.145,0.105,0.05,0.015,0.015,0.005,0,0,0.025,0.375,0.13,0.245,0.17,0.025,0.03,0.005,0.005,0.005,0.01,1.19627,-7.06562,-1.15943,38.2,55.1429,43.6364,5.77411,7.83454,4.75295,0.469528,0.667225,0.434465,0.685221,0.816839,0.659139
"4417","jogging",0.28,0.055,0.05,0.165,0.19,0.12,0.035,0.02,0.02,0.065,0.595,0.12,0.11,0.08,0.03,0.01,0.015,0.005,0.015,0.02,0.32,0.215,0.305,0.105,0.035,0.005,0,0.005,0.005,0.005,3.45334,-6.55466,-0.907929,41.3636,56.9697,37.2549,5.88308,8.51439,3.34066,0.518889,0.709869,0.318769,0.720339,0.842537,0.564596
"4418","jogging",0.395,0.065,0.045,0.16,0.215,0.085,0.025,0.01,0,0,0.64,0.15,0.14,0.04,0.025,0.005,0,0,0,0,0.165,0.19,0.4,0.175,0.035,0.03,0.005,0,0,0,0.947739,-8.39896,0.583204,37.8,67.5,40.8333,5.22457,7.70332,2.56238,0.405077,0.608316,0.244821,0.636456,0.779946,0.494794
"4419","jogging",0.35,0.07,0.095,0.185,0.155,0.08,0.03,0.02,0.005,0.01,0.635,0.15,0.11,0.07,0.025,0.01,0,0,0,0,0.135,0.19,0.295,0.145,0.06,0.055,0.05,0.04,0.025,0.005,1.37339,-6.81468,2.32422,40.6522,49.4872,43.8636,5.07475,6.89488,4.15057,0.425729,0.565622,0.395556,0.652479,0.752078,0.628933
"4420","jogging",0.4,0.09,0.09,0.2,0.185,0.035,0,0,0,0,0.72,0.125,0.085,0.06,0.01,0,0,0,0,0,0.21,0.275,0.365,0.12,0.025,0,0.005,0,0,0,-0.0455317,-8.67812,-0.0973363,38.2353,66.2069,40.2083,4.66949,7.09727,2.09277,0.365863,0.569433,0.188479,0.604866,0.754608,0.434141
"4421","jogging",0.395,0.07,0.105,0.175,0.18,0.065,0.01,0,0,0,0.7,0.125,0.125,0.04,0.01,0,0,0,0,0,0.19,0.315,0.37,0.1,0.015,0.01,0,0,0,0,0.294708,-8.3573,-0.0956124,39.2,52.5,37.1154,4.76725,6.95783,2.1668,0.376535,0.564866,0.19585,0.613624,0.751576,0.44255
"4422","jogging",0.415,0.035,0.1,0.23,0.165,0.05,0.005,0,0,0,0.705,0.16,0.105,0.02,0.01,0,0,0,0,0,0.155,0.305,0.375,0.13,0.025,0.01,0,0,0,0,0.328658,-8.91299,0.202382,36.2264,58.4848,35.2727,4.50648,6.90405,2.06405,0.345894,0.553523,0.186652,0.588128,0.743991,0.432033
"4423","jogging",0.34,0.12,0.095,0.19,0.165,0.04,0.035,0.01,0,0.005,0.65,0.165,0.11,0.06,0.01,0.005,0,0,0,0,0.15,0.215,0.265,0.125,0.075,0.04,0.04,0.035,0.045,0.01,0.846536,-6.90429,2.26731,36.9811,45.9524,44.5455,4.76076,6.43328,4.51545,0.388545,0.531445,0.432029,0.623334,0.729003,0.657289
"4424","jogging",0.43,0.11,0.13,0.175,0.13,0.025,0,0,0,0,0.75,0.145,0.105,0,0,0,0,0,0,0,0.305,0.325,0.265,0.09,0.01,0.005,0,0,0,0,-0.922025,-8.75995,-1.33294,36.8627,53.7143,43.1818,4.54741,6.56279,2.59156,0.366843,0.523059,0.231891,0.605676,0.723228,0.481551
"4425","jogging",0.215,0.085,0.09,0.2,0.2,0.115,0.045,0.03,0.015,0.005,0.72,0.105,0.105,0.05,0.01,0.01,0,0,0,0,0.045,0.395,0.395,0.135,0.02,0.01,0,0,0,0,3.14127,-8.69377,0.596126,46.5,73.4615,44.4186,4.56896,7.24775,1.62295,0.397109,0.580123,0.152555,0.630165,0.761658,0.390583
"4426","jogging",0.295,0.05,0.07,0.165,0.2,0.115,0.06,0.015,0.02,0.01,0.67,0.12,0.12,0.075,0.015,0,0,0,0,0,0.11,0.33,0.29,0.175,0.075,0.015,0.005,0,0,0,2.74949,-8.88213,0.893654,47.25,78.3333,49.2105,5.38289,7.93868,2.23495,0.452345,0.620739,0.19932,0.672566,0.78787,0.446453
"4427","jogging",0.275,0.045,0.075,0.2,0.17,0.16,0.03,0.02,0.02,0.005,0.665,0.105,0.1,0.07,0.055,0.005,0,0,0,0,0.055,0.415,0.28,0.17,0.055,0.005,0.01,0.005,0.005,0,2.86122,-8.73194,0.920301,49.4872,71.1111,43.7778,4.98852,8.23967,2.3331,0.423012,0.649564,0.218619,0.650393,0.805955,0.467567
"4428","jogging",0.255,0.065,0.105,0.235,0.215,0.055,0.035,0.02,0.015,0,0.695,0.1,0.11,0.075,0.015,0.005,0,0,0,0,0.05,0.44,0.325,0.175,0.01,0,0,0,0,0,2.31028,-8.96939,0.412132,44.3902,71.1111,42.093,4.48937,7.77378,1.62803,0.388471,0.611381,0.143775,0.623275,0.781909,0.379177
